<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/47	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/48	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/49	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/50	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/51	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/52	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/53	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/54	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/55	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/56	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/57	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/58	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/59	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Contributor.<init>/60	<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/java.util.Arrays.asList/0	<java.util.Arrays: java.util.List asList(java.lang.Object[])>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.chart.JFreeChartInfo.setContributors/0	<org.jfree.ui.about.ProjectInfo: void setContributors(java.util.List)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/org.jfree.ui.about.Library.<init>/0	<org.jfree.ui.about.Library: void <init>(org.jfree.ui.about.ProjectInfo)>
<org.jfree.chart.JFreeChartInfo: void <init>()>/java.util.Arrays.asList/1	<java.util.Arrays: java.util.List asList(java.lang.Object[])>
<org.jfree.ui.about.Contributor: void <init>(java.lang.String,java.lang.String)>/java.lang.Object.<init>/0	<java.lang.Object: void <init>()>
<org.jfree.ui.about.Library: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>/org.jfree.base.Library.<init>/0	<org.jfree.base.Library: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>
<org.jfree.ui.about.Library: void <init>(org.jfree.ui.about.ProjectInfo)>/org.jfree.ui.about.ProjectInfo.getName/0	<org.jfree.base.Library: java.lang.String getName()>
<org.jfree.ui.about.Library: void <init>(org.jfree.ui.about.ProjectInfo)>/org.jfree.ui.about.ProjectInfo.getVersion/0	<org.jfree.base.Library: java.lang.String getVersion()>
<org.jfree.ui.about.Library: void <init>(org.jfree.ui.about.ProjectInfo)>/org.jfree.ui.about.ProjectInfo.getLicenceName/0	<org.jfree.base.Library: java.lang.String getLicenceName()>
<org.jfree.ui.about.Library: void <init>(org.jfree.ui.about.ProjectInfo)>/org.jfree.ui.about.ProjectInfo.getInfo/0	<org.jfree.base.Library: java.lang.String getInfo()>
<org.jfree.ui.about.Library: void <init>(org.jfree.ui.about.ProjectInfo)>/org.jfree.ui.about.Library.<init>/0	<org.jfree.ui.about.Library: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>
<org.jfree.ui.about.Licences: org.jfree.ui.about.Licences getInstance()>/org.jfree.ui.about.Licences.<init>/0	<org.jfree.ui.about.Licences: void <init>()>
<org.jfree.ui.about.Licences: void <init>()>/java.lang.Object.<init>/0	<java.lang.Object: void <init>()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.<init>/0	<java.lang.StringBuffer: void <init>()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getName/0	<org.jfree.base.Library: java.lang.String getName()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/0	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/1	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getVersion/0	<org.jfree.base.Library: java.lang.String getVersion()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/2	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/3	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getCopyright/0	<org.jfree.base.BasicProjectInfo: java.lang.String getCopyright()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/4	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/5	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/6	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/7	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/8	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/9	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getInfo/0	<org.jfree.base.Library: java.lang.String getInfo()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/10	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/11	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/12	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/13	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/14	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/15	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/16	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/17	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/18	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/19	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getName/1	<org.jfree.base.Library: java.lang.String getName()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/20	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/21	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getLibraries/0	<org.jfree.base.BasicProjectInfo: org.jfree.base.Library[] getLibraries()>
